title,price_raw,price_clean,rating,url,image,spec_Afisare - Dimensiune ecran,spec_Afisare - Functii display,spec_Afisare - Rezolutie (pixeli),spec_Afisare - Tip display,spec_Alimentare - Capacitate baterie,spec_Alimentare - Incarcator inclus,spec_Alimentare - Tip baterie,spec_Memorie - Memorie RAM,spec_Memorie - Memorie interna,spec_Memorie - Slot card memorie
"Telefon mobil Samsung Galaxy S25 FE, Dual SIM, 8GB RAM, 256GB, 5G, White","2.999,99 Lei",2999.99 Lei,4.81(21),https://www.emag.ro/telefon-mobil-samsung-galaxy-s25-fe-dual-sim-8gb-ram-256gb-5g-white-sm-s731bzwgeue/pd/DP0QTS3BM/,https://s13emagst.akamaized.net/products/101820/101819232/images/res_ce04125b3b750ce8f81ee1253b20e68a.jpg?width=720&height=720&hash=B746E6713961FCAE3D0024D3F13B8BA6,,"16 milioane de culori
120 Hz
FHD+",1080 x 2340,Dynamic AMOLED,4900 mAh,Nu,,8 GB,256 GB,
"Telefon mobil Samsung Galaxy A36, Dual SIM, 6GB RAM, 128GB, 5G, Awesome Lavender","1.353,55 Lei",1353.55 Lei,4.65(99),https://www.emag.ro/telefon-mobil-samsung-galaxy-a36-dual-sim-6gb-ram-128gb-5g-awesome-lavender-sm-a366blvbeue/pd/DNZ5X33BM/,https://s13emagst.akamaized.net/products/89071/89070976/images/res_f7d75da00538022e7a1f683dd13503dd.jpg?width=720&height=720&hash=9000F5EDF8FB53CCA73C87B2ABFBA19F,6.7 inch,120 Hz,1080 x 2340,Super AMOLED,5000 mAh,,,6 GB,128 GB,
"Smartphone P40 Lite, Huawei, 128GB, 8GB RAM, Dual Sim, Verde","713,98 Lei",713.98 Lei,4.67(3),https://www.emag.ro/smartphone-p40-lite-huawei-128gb-8gb-ram-dual-sim-verde-9309956563401/pd/DYN3N7YBM/,https://s13emagst.akamaized.net/products/62148/62147190/images/res_f06d8ebae40def54fe66a129cf17094c.jpg?width=720&height=720&hash=4B6B5BA0D123A814DD5036BF23061462,,,,,,,,8 GB,128 GB,
"Telefon mobil pentru seniori, dual SIM, color, taste mari, meniu in limba Romana, buton SOS, Bluetooth, lanterna, radio, negru","180,00 Lei",180.00 Lei,,https://www.emag.ro/telefon-mobil-pentru-seniori-dual-sim-color-taste-mari-meniu-in-limba-romana-buton-sos-bluetooth-lanterna-radio-negru-telefon-cs181/pd/DXLPBQMBM/?ref=smart-history-ml_1_1&provider=rec&recid=rec_4_9e5d324717357c33085f5a1233e6918027f2d4509a8547466673b9e9acd9340f_1767471077&scenario_ID=4,https://s13emagst.akamaized.net/products/50806/50805851/images/res_65d5ec35caa79fb4820b8544da0c3a3a.png?width=300&height=300&hash=52A6B5DA9219E5124081D6E6AEB02844,1.8 inch,,,,800 mAh,Da,BL-5C,32 MB,24 MB,SD
"Telefon mobil pentru seniori, cu meniul in limba Romana, taste mari, buton SOS, micro SIM, retea 4G, Functie Apelare Rapida, Bluetooth, Radio, Camera, Lanterna","237,00 Lei",237.00 Lei,4.94(1173),https://www.emag.ro/telefon-mobil-pentru-seniori-cu-meniul-in-limba-romana-taste-mari-buton-sos-micro-sim-retea-4g-functie-apelare-rapida-bluetooth-radio-camera-lanterna-telefon-c1-4g/pd/D4QJLRYBM/?ref=smart-history-ml_1_2&provider=rec&recid=rec_4_9e5d324717357c33085f5a1233e6918027f2d4509a8547466673b9e9acd9340f_1767471077&scenario_ID=4,https://s13emagst.akamaized.net/products/80989/80988077/images/res_8fa578c970729c85d4d0cfcf6f7c4820.png?width=300&height=300&hash=33CF461B6567607B94367D82BA50A67B,1.77 inch,,,LCD,1800 mAh,Da,Li-Ion,128 MB,48 MB,MicroSD
"Telefon Mobil Seniori cu Taste Mari, CZAY® Meniu in Limba Romana, Autonomie 7 Zile, Volum Puternic Reglabil, Buton SOS, 2G, Dual Sim, Ecran LCD Generos, Color, Usor de Folosit pentru Varstnici, Pensionari si Bunici, Lanterna, Radio, Bluetooth, Rezistent","225,99 Lei",225.99 Lei,4.68(40),https://www.emag.ro/telefon-mobil-seniori-cu-taste-mari-czayr-meniu-in-limba-romana-autonomie-7-zile-volum-puternic-reglabil-buton-sos-2g-dual-sim-ecran-lcd-generos-color-usor-de-folosit-pentru-varstnici-pensionari-si-bu/pd/D97JJ5YBM/?ref=smart-history-ml_1_3&provider=rec&recid=rec_4_9e5d324717357c33085f5a1233e6918027f2d4509a8547466673b9e9acd9340f_1767471077&scenario_ID=4,https://s13emagst.akamaized.net/products/81763/81762049/images/res_09c43b7dac3dc4e10ca332c6d733ed84.png?width=300&height=300&hash=66E6AE8D6C1339E69CF5D9BF2618DA46,1.77 inch,,128 x 160,LCD,1000 mAh,Da,BL-5C,32 MB,32 MB,SD
"Telefon mobil iHunt Senior Comfort, Display 1.77"", Dual SIM, GSM, Bluetooth, Camera, Meniu Limba Romana, Taste Mari, Lanterna, Radio FM fara cablu, Baterie 1000mAh, Buton SOS, Sunet Puternic, Negru","99,98 Lei",99.98 Lei,4.75(16),https://www.emag.ro/telefon-mobil-ihunt-senior-comfort-display-1-77-dual-sim-gsm-bluetooth-camera-meniu-limba-romana-taste-mari-lanterna-radio-fm-fara-cablu-baterie-1000mah-buton-sos-sunet-puternic-negru-senior-comfort/pd/D2ZWP93BM/?ref=smart-history-ml_1_4&provider=rec&recid=rec_4_9e5d324717357c33085f5a1233e6918027f2d4509a8547466673b9e9acd9340f_1767471077&scenario_ID=4,https://s13emagst.akamaized.net/products/99204/99203755/images/res_1d1209bfab30c26f74511e1488567f37.jpg?width=300&height=300&hash=B4FDDEFEE8AB1D30B47132BA3CCBBF54,1.77 inch,,128 x 160,TFT,1000 mAh,Da,Li-Ion,32 MB,32 MB,MicroSD
"Telefon mobil pentru seniori, cu meniul in limba Romana, Stand pentru incarcare, taste mari, buton SOS, Dual SIM, Retea 4G, Baterie 1800 mAh, Functie Apelare Rapida, Usor de folosit pentru varstnici, pensionari si bunici, Lanterna, Diagonala ecran 6.1 cm","249,99 Lei",249.99 Lei,4.96(604),https://www.emag.ro/telefon-mobil-pentru-seniori-cu-meniul-in-limba-romana-stand-pentru-incarcare-taste-mari-buton-sos-dual-sim-retea-4g-baterie-1800-mah-functie-apelare-rapida-usor-de-folosit-pentru-varstnici-pensionari/pd/DTWK8GYBM/?ref=smart-history-ml_1_5&provider=rec&recid=rec_4_9e5d324717357c33085f5a1233e6918027f2d4509a8547466673b9e9acd9340f_1767471077&scenario_ID=4,https://s13emagst.akamaized.net/products/84884/84883184/images/res_3eaf1c1278820a611548b9397654c266.png?width=300&height=300&hash=0B0D1EBE3840DFDCD35B67F0A133819C,2.4 inch,,,LCD,1800 mAh,Da,Li-Ion,128 MB,48 MB,MicroSD
"Telefon mobil pentru seniori, cu meniul in limba Romana, Stand pentru incarcare, taste mari, buton SOS, micro SIM, retea 4G, Functie Apelare rapida, Lanterna","220,00 Lei",220.00 Lei,4.95(843),https://www.emag.ro/telefon-mobil-pentru-seniori-cu-meniul-in-limba-romana-stand-pentru-incarcare-taste-mari-buton-sos-micro-sim-retea-4g-functie-apelare-rapida-lanterna-telefon-c1-stand/pd/DBY7PGYBM/?ref=smart-history-ml_1_6&provider=rec&recid=rec_4_9e5d324717357c33085f5a1233e6918027f2d4509a8547466673b9e9acd9340f_1767471077&scenario_ID=4,https://s13emagst.akamaized.net/products/84403/84402770/images/res_e76eb0344d7d0d953d720280a6767e39.png?width=300&height=300&hash=2D6F5B727B52C2C35DBA622E794D5690,1.77 inch,,,,1800 mAh,Da,,128 MB,48 MB,MicroSD
"Telefon mobil Oukitel P1, Dual SIM, 4G, Octa-Core, 6.7-inch AMOLED FHD+ 120Hz, 24GB RAM / 256GB, 5150mAh, NFC, Android 15, Black","948,99 Lei",948.99 Lei,,https://www.emag.ro/telefon-mobil-oukitel-p1-dual-sim-4g-octa-core-6-7-inch-amoled-fhd-120hz-24gb-ram-256gb-5150mah-nfc-android-15-black-00003137/pd/DVSHK83BM/,https://s13emagst.akamaized.net/products/111996/111995485/images/res_15e149927c170510ec9a17fbdf433a0e.png?width=720&height=720&hash=7BFF93EA84EF1CF03BC932132F6667E1,6.7 inch,"Corning Gorilla Glass 5
120 Hz
Touch screen
550 niti",1080 x 2412,IPS,5150 mAh,Da,Li-Po,24 GB,256 GB,MicroSD
"Telefon mobil Apple iPhone 15 Plus, 256GB, 5G, Black","5.200,00 Lei",5200.00 Lei,4.82(153),https://www.emag.ro/telefon-mobil-apple-iphone-15-plus-256gb-5g-black-mu183rx-a/pd/DHCH93YBM/,https://s13emagst.akamaized.net/products/60458/60457136/images/res_1d99112302dd6440c1024a664244cf18.jpg?width=720&height=720&hash=A6C3724BF6560BC9DCEF9F46DEBAB039,6.7 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island",2796 x 1290,Super Retina XDR,,Nu,Li-Ion,6 GB,256 GB,
"Telefon mobil Samsung Galaxy A03s, Dual SIM, 3GB RAM, 32GB, 4G, Black","549,34 Lei",549.34 Lei,4.04(74),https://www.emag.ro/telefon-mobil-samsung-galaxy-a03s-dual-sim-3gb-ram-32gb-4g-black-sm-a037gzkneue/pd/DS5P0PMBM/,https://s13emagst.akamaized.net/products/40022/40021668/images/res_9f60df678be500c46c48a8c4c7fb2297.jpg?width=720&height=720&hash=E5FAAF5407294CFEBAF612C78EC9C794,6.5 inch,270 PPI,1600 x 720,"LCD
PLS",5000 mAh,,,3 GB,32 GB,MicroSD
"Telefon mobil Apple iPhone 14 Plus, 128GB, 5G, Purple","3.999,00 Lei",3999.00 Lei,4.74(163),https://www.emag.ro/telefon-mobil-apple-iphone-14-plus-128gb-5g-purple-mq503rx-a/pd/DH7Y4LMBM/,https://s13emagst.akamaized.net/products/48592/48591209/images/res_b4af6866fae7fa727e79a969f18da045.jpg?width=720&height=720&hash=556307FD53097452D91446AD939757A5,6.7 inch,"HDR10
Dolby Vision
True tone
Haptic touch
Invelis oleophobic
1200 niti",1284 x 2778,"OLED
Super Retina XDR",,Nu,Li-Ion,6 GB,128 GB,
"Telefon mobil Poco X7 Pro, 8GB RAM, 256GB, 5G, Yellow","1.410,00 Lei",1410.00 Lei,4.53(55),https://www.emag.ro/telefon-mobil-poco-x7-pro-8gb-ram-256gb-5g-yellow-pc-x7pro8gbylw/pd/DKK19GYBM/,https://s13emagst.akamaized.net/products/84480/84479844/images/res_cc7616affe8bf3d3ffae929e3943c61b.jpg?width=720&height=720&hash=BBC910583CB8471DD0052B8C1BC90A5E,6.67 inch,"Dolby Vision
HDR10+
120 Hz
68B colors
1400 nits (HBM)
3200 nits (peak)",1220 x 2712,AMOLED,6000 mAh,,,8 GB,256 GB,
"Telefon mobil Google Pixel 9, 256GB, 12GB RAM, 5G, Obsidian","4.005,10 Lei",4005.10 Lei,4.64(56),https://www.emag.ro/telefon-mobil-google-pixel-9-256gb-12gb-ram-5g-obsidian-ga05842-gb/pd/D5LKQVYBM/,https://s13emagst.akamaized.net/products/74606/74605025/images/res_1e9d680977808e4b1c1b159052f2b111.jpg?width=720&height=720&hash=E112ABB40A7D2C549ED7C84303EB5337,6.3 inch,"Rata de refresh 120 Hz
422 PPI
HDR 10+
1800 nits (HBM)
2700 nits (peak)",1080 x 2424,P-OLED,4700 mAh,Nu,Li-Ion,12 GB,256 GB,
"Telefon mobil Nothing Phone 3a Lite, 8GB RAM, 128GB, Black","1.349,99 Lei",1349.99 Lei,,https://www.emag.ro/telefon-mobil-nothing-phone-3a-lite-8gb-ram-128gb-black-a10400247/pd/D5TBJR3BM/,https://s13emagst.akamaized.net/products/109453/109452377/images/res_273affaf07e8499e4db3f490b2412825.jpg?width=720&height=720&hash=5958A36638A954FF8456EA42DC066F86,6.77 inch,"Always-on display
Rata de reimprospatare de 120 Hz
1.07 miliarde de culori
3000 nits (peak)
387 PPI
Touch sampling rate: 1000 Hz",1080 x 2392,AMOLED,5000 mAh,Nu,,8 GB,128 GB,
"Telefon mobil Samsung Galaxy A56, 12GB RAM, 256GB, 5G, Awesome LightGray","2.279,00 Lei",2279.00 Lei,4.71(422),https://www.emag.ro/telefon-mobil-samsung-galaxy-a56-12gb-ram-256gb-5g-awesome-lightgray-sm-a56awslgy12gb/pd/DPVQ4K3BM/,https://s13emagst.akamaized.net/products/93866/93865284/images/res_6e1f65d72d08b6233935e3bed1be54a7.jpg?width=720&height=720&hash=9EB12053B2C801550AEB069494E05201,6.7 inch,"HDR10+
120 Hz
1200 nits (HBM)
1900 nits (peak)",1080 x 2340,Super AMOLED,5000 mAh,Nu,,12 GB,256 GB,
"Telefon mobil Apple iPhone 15, 512GB, 5G, Black","5.309,99 Lei",5309.99 Lei,4.66(575),https://www.emag.ro/telefon-mobil-apple-iphone-15-512gb-5g-black-mtpc3rx-a/pd/DMCH93YBM/,https://s13emagst.akamaized.net/products/60458/60457121/images/res_9e07439d21e460f9570cfe181e6280c2.jpg?width=720&height=720&hash=F305EF62487A655E79E8D31F77CAA5B6,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island",2556 x 1179,Super Retina XDR,,Nu,Li-Ion,6 GB,512 GB,
"MINI TELEFON DUAL SIM CU RADIO FM SI BLUETOOTH ,BLEUMARIN","57,87 Lei",57.87 Lei,3.5(6),https://www.emag.ro/mini-telefon-dual-sim-cu-radio-fm-si-bluetooth-bleumarin-dfb0d6bbm/pd/DFB0D6BBM/,https://s13emagst.akamaized.net/products/21913/21912791/images/res_51a95a8b1daa32ebc198680de824c349.jpg?width=720&height=720&hash=847CC4E88747FC119982DA8E2E586B8A,0.66 inch,,,,350 mAh,,,32 MB,,
"Telefon mobil Apple iPhone 16 Pro Max, 512GB, 5G, Desert Titanium","6.999,99 Lei",6999.99 Lei,4.81(501),https://www.emag.ro/telefon-mobil-apple-iphone-16-pro-max-512gb-5g-desert-titanium-myx23zd-a/pd/D2267LYBM/,https://s13emagst.akamaized.net/products/76828/76827268/images/res_2e96db7aae423d09717a344bb22a43d2.jpg?width=720&height=720&hash=B94CCA141159617DAEEBC67CF72FF2BC,6.9 inch,"Always-on display
True tone
Haptic touch
2,000,000:1 contrast ratio
HDR display
Wide color (P3)
Dynamic Island
1000 nit luminozitate maxima (tipic); 1600 nit luminozitate maxima (HDR); 2000 nit luminozitate maxima (in aer liber)
Fingerprint-resistant",2868 x 1320,OLED,,Nu,Li-Ion,8 GB,512 GB,
"Telefon mobil Poco X7, 12GB RAM, 512GB, 5G, Silver","1.233,60 Lei",1233.60 Lei,4.33(9),https://www.emag.ro/telefon-mobil-poco-x7-12gb-ram-512gb-5g-silver-mzb0iq6eu/pd/DMK19GYBM/,https://s13emagst.akamaized.net/products/84480/84479836/images/res_992c35ad592bc3dfd94d5d532362701e.jpg?width=720&height=720&hash=41538BD646CFF994CDC1A6D96F949399,6.67 inch,"Dolby Vision
HDR10+
120 Hz
68B colors
1200 nits (HBM)
3000 nits (peak)",1220 x 2712,AMOLED,5110 mAh,Da,,12 GB,512 GB,
"Telefon mobil Nubia Redmagic 11 Pro 144Hz Gaming, 16GB RAM, 512GB ROM, Snapdragon 8 Elite Gen 5, 6.85"" AMOLED Full Screen, Dual-Sim, Nightfreeze","6.499,00 Lei",6499.00 Lei,,https://www.emag.ro/telefon-mobil-nubia-redmagic-11-pro-144hz-gaming-16gb-ram-512gb-rom-snapdragon-8-elite-gen-5-6-85-amoled-full-screen-dual-sim-nightfreeze-nx809j-16-512-blk/pd/DZ49983BM/,https://s13emagst.akamaized.net/products/112178/112177180/images/res_11e1ecd44128cca00e069fbf2fb1d955.jpg?width=720&height=720&hash=07E5A783C6A71FFC07ED19CF6D0A1987,6.85 inch,,2688 x 1216,AMOLED,,,,16 GB,512 GB,
"Telefon mobil Nothing Phone (3a), 256GB, 12GB RAM, 5G, Black","1.895,04 Lei",1895.04 Lei,4.91(43),https://www.emag.ro/telefon-mobil-nothing-phone-3a-256gb-12gb-ram-5g-black-a10400145/pd/DQ35JM3BM/,https://s13emagst.akamaized.net/products/87313/87312728/images/res_843fd0082ab70567a39ecc9a65cd0f56.jpg?width=720&height=720&hash=81C06E83AE8591CD5FA028B2DB1F110D,6.77 inch,"Always-on display
Rata de reimprospatare de 120 Hz
1.07 miliarde de culori
1300 nits
387 PPI
certificare HDR10+",1080 x 2392,AMOLED,5000 mAh,Nu,,12 GB,256 GB,
"Telefon mobil Xiaomi Redmi Note 14, 8GB RAM, 256GB, 5G, Lavender Purple","948,48 Lei",948.48 Lei,4.33(3),https://www.emag.ro/telefon-mobil-xiaomi-redmi-note-14-8gb-ram-256gb-5g-lavender-purple-xa-rdnt14lvpp2565g/pd/D0N19GYBM/,https://s13emagst.akamaized.net/products/84480/84479877/images/res_7189707e68392a3b52342ea956924630.jpg?width=720&height=720&hash=4DE89E8349E8902379EAEAD60EC9B4FB,6.67 inch,"120 Hz
2100 nits (peak)",2400 x 1080,AMOLED,5110 mAh,Nu,Li-Ion,8 GB,256 GB,MicroSDHC
"Telefon mobil Samsung Galaxy Z Flip7, 12GB RAM, 512GB, 5G, Coralred","de la 6.710,91 Lei",de la 6710.91 Lei,4.66(32),https://www.emag.ro/telefon-mobil-samsung-galaxy-z-flip7-12gb-ram-512gb-5g-coralred-sm-f766bzrheue/pd/D45WT93BM/,https://s13emagst.akamaized.net/products/99055/99054937/images/res_920a0ffbb58e139be95b54c733f0ee5d.jpg?width=720&height=720&hash=7CBC2DA40FA0CCAF52892570C7EB916A,"6.9 inch
4.1 inch","FHD+
60 Hz
120Hz
2600 nits (peak)","2520 x 1080
1048 x 948","Super AMOLED
Dynamic AMOLED",4300 mAh,,,12 GB,512 GB,
"Telefon mobil Maxcom MM815 Comfort, Dual SIM, Gray","175,98 Lei",175.98 Lei,5(1),https://www.emag.ro/telefon-mobil-maxcom-mm815-comfort-dual-sim-gray-mm815-gray/pd/DHK4J6YBM/,https://s13emagst.akamaized.net/products/82689/82688543/images/res_cd8a77461671edf5673ad9debaab269a.jpg?width=720&height=720&hash=49228BA24E52E729E1BF02124FA4AD74,2.4 inch,,240 x 320,,1000 mAh,,Li-Ion,32 MB,32 MB,
"Telefon mobil Gamakoo G25 Ultra, Dual SIM, 6GB RAM, 128GB, 5G, Auriu","702,09 Lei",702.09 Lei,3(6),https://www.emag.ro/telefon-mobil-gamakoo-g25-ultra-dual-sim-6gb-ram-128gb-5g-auriu-pixstone015/pd/DH7TM03BM/,https://s13emagst.akamaized.net/products/95160/95159347/images/res_de7b634ea91670ac1e7787dc831475c3.jpg?width=720&height=720&hash=CB49C6FC3B736EE480E78E6C50D964F0,6.8 inch,,,LCD,6800 mAh,Da,,6 GB,128 GB,MicroSD
Telefon mobil Redmi 15C Negru Miezul Nopții 8/256GB,"759,60 Lei",759.60 Lei,,https://www.emag.ro/telefon-mobil-redmi-15c-negru-miezul-noptii-8-256gb-6932554444884/pd/DSSNFJ3BM/,https://s13emagst.akamaized.net/products/101120/101119847/images/res_b9764d7ca316cb94c99c2d87bed1455f.jpg?width=720&height=720&hash=650020E4192B5CEDBA3670E9C5607B5A,,,,,,,,8 GB,256 GB,
"Telefon mobil Apple iPhone 14, 512GB, 5G, RED","4.000,01 Lei",4000.01 Lei,4.78(570),https://www.emag.ro/telefon-mobil-apple-iphone-14-512gb-5g-red-mpxg3rx-a/pd/DT7Y4LMBM/,https://s13emagst.akamaized.net/products/48592/48591195/images/res_9d9f7cfd3812beffad0e413f5803476b.jpg?width=720&height=720&hash=08EE0E28A2C1BFB4BF8FC173F45F02DF,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
800 nits (typ), 1200 nits (peak)
HDR display
Wide color (P3)",1170 x 2532,OLED,,,Li-Ion,6 GB,512 GB,
"Telefon mobil Xiaomi 14T, 12GB RAM, 512GB, 5G, Titan Gray","2.049,99 Lei",2049.99 Lei,4.49(179),https://www.emag.ro/telefon-mobil-xiaomi-14t-12gb-ram-512gb-5g-titan-gray-mzb0hfieu/pd/D24GQLYBM/,https://s13emagst.akamaized.net/products/77396/77395687/images/res_f2fe3b2224ea1ebbcb8b115768ef097f.jpg?width=720&height=720&hash=7B5DF2D8CF8DCE242C3956D362D50FE2,6.67 inch,"Dolby Vision
HDR10+
144 Hz
446 PPI
Luminozitate maxima: 4000 nits
Intensitate culoare: 12-bit",2712 x 1220,AMOLED,5000 mAh,Nu,,12 GB,512 GB,
"Telefon Mobil HMD 2660 FLIP, Dual Sim, VIOLET","326,70 Lei",326.70 Lei,,https://www.emag.ro/telefon-mobil-hmd-2660-flip-dual-sim-violet-6438409101266-1248210999/pd/D8Z8YN3BM/,https://s13emagst.akamaized.net/products/94287/94286342/images/res_15ec8142e6f38619d338ac3af6d18c7e.png?width=720&height=720&hash=8320EB3B1EC74633EA182AC64CD27404,2.8 inch,,,,,,,64 MB,128 MB,
"Telefon mobil Nothing Phone(2), 256GB, 12GB RAM, 5G, White","2.525,02 Lei",2525.02 Lei,4.64(106),https://www.emag.ro/telefon-mobil-nothing-phone-2-256gb-12gb-ram-5g-white-a10400028/pd/DYD22MYBM/,https://s13emagst.akamaized.net/products/58306/58305018/images/res_46690feff83cf96da53cb791f4c0cc1c.jpg?width=720&height=720&hash=2BAD8997B9D67CB8A7767FFFC7FF8C4D,6.7 inch,,2412 x 1080,OLED,4700 mAh,,,12 GB,256 GB,
"Telefon mobil Honor X5c Plus, 4GB RAM, 64GB, Midnight Black","459,98 Lei",459.98 Lei,,https://www.emag.ro/telefon-mobil-honor-x5c-plus-4gb-ram-64gb-midnight-black-5109byfd/pd/DLL5ZC3BM/,https://s13emagst.akamaized.net/products/105039/105038890/images/res_43556aa1e23454911d917ea76e2e257b.png?width=720&height=720&hash=75C532E60E6692AF258A2E902838F373,,,,,,,,4 GB,64 GB,
"Telefon mobil Samsung Galaxy A35, Dual SIM, 6GB, 128GB, 5G, Awesome Navy","1.350,01 Lei",1350.01 Lei,4.67(244),https://www.emag.ro/telefon-mobil-samsung-galaxy-a35-dual-sim-6gb-128gb-5g-awesome-navy-sm-a356bzkbeue/pd/DJY2YPYBM/,https://s13emagst.akamaized.net/products/68405/68404058/images/res_8645c41e200fa602ab66786703763b06.jpg?width=720&height=720&hash=7D3F5BA9F19D18A2B1BB6469B1CD04FB,6.6 inch,"16M adancime de culoare
Refresh rate 120Hz",1080 x 2340,Super AMOLED,5000 mAh,,,6 GB,128 GB,MicroSD
"Telefon mobil Apple iPhone 14, 512GB, 5G, Midnight","3.999,99 Lei",3999.99 Lei,4.78(570),https://www.emag.ro/telefon-mobil-apple-iphone-14-512gb-5g-midnight-mpww3rx-a/pd/D27Y4LMBM/,https://s13emagst.akamaized.net/products/48592/48591192/images/res_749904e2b5777dea6eb322cfb68742a1.jpg?width=720&height=720&hash=A31AEC0C4CD4D28F3C10772C8315D943,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
800 nits (typ), 1200 nits (peak)
HDR display
Wide color (P3)",1170 x 2532,OLED,,,Li-Ion,6 GB,512 GB,
"Telefon mobil Nothing Phone 3a Lite, 8GB RAM, 128GB, White","1.349,99 Lei",1349.99 Lei,,https://www.emag.ro/telefon-mobil-nothing-phone-3a-lite-8gb-ram-128gb-white-a10400248/pd/D6TBJR3BM/,https://s13emagst.akamaized.net/products/109453/109452378/images/res_f2efe8b8f8f54740837bc4d58d16f21a.jpg?width=720&height=720&hash=998DAE03904FC19A611F0C61DE70B5F8,6.77 inch,"Always-on display
Rata de reimprospatare de 120 Hz
1.07 miliarde de culori
3000 nits (peak)
387 PPI
Touch sampling rate: 1000 Hz",1080 x 2392,AMOLED,5000 mAh,Nu,,8 GB,128 GB,
"Telefon mobil Motorola Moto g54 Power Edition, 8GB RAM, 256GB, 5G, Pearl Blue","924,79 Lei",924.79 Lei,4.4(351),https://www.emag.ro/telefon-mobil-motorola-moto-g54-power-edition-8gb-ram-256gb-5g-pearl-blue-pb0w0015ro/pd/D3T2MZYBM/,https://s13emagst.akamaized.net/products/77610/77609619/images/res_567c20df145e6cbb2eade1a2845fa950.jpg?width=720&height=720&hash=090024A8D4711A687169402F32350338,6.5 inch,20:9 ratio,2400 x 1080,LCD,6000 mAh,,,8 GB,256 GB,
"Telefon mobil Vivo X300 Pro, 16GB RAM, 512GB, 5G, Phantom Black","7.850,01 Lei",7850.01 Lei,,https://www.emag.ro/telefon-mobil-vivo-x300-pro-16gb-ram-512gb-5g-phantom-black-vo-x300propb/pd/D97SK83BM/,https://s13emagst.akamaized.net/products/112001/112000875/images/res_3f1e9a5f09fba1818b9f59f361233f5e.jpg?width=720&height=720&hash=A4FCE98F743EA5A281F8CD5C6CE09E1D,6.78 inch,"Dolby Vision
HDR10+
120 Hz
1B colors
4500 nits (peak)
HDR Vivid
2160Hz PWM",1260 x 2800,"AMOLED
LTPO",5440 mAh,Nu,Li-Ion,16 GB,512 GB,
"Telefon mobil Samsung Galaxy Z Fold6, 12GB RAM, 256GB, 5G, Pink","6.225,99 Lei",6225.99 Lei,4.52(31),https://www.emag.ro/telefon-mobil-samsung-galaxy-z-fold6-12gb-ram-256gb-5g-pink-sm-f956blibeue/pd/D7XGVSYBM/,https://s13emagst.akamaized.net/products/73523/73522674/images/res_0e168106781ae16348f84c370a5ceebc.jpg?width=720&height=720&hash=9D5BAC0090162BFBAA4E151E8D240B60,"7.6 inch
6.3 inch","QXGA+
120Hz
2600nits","2160 x 1856
2376 x 968",Dynamic AMOLED,4400 mAh,,,12 GB,256 GB,
"Telefon mobil Samsung Galaxy Z Fold7, 12GB RAM, 512GB, 5G, Blue Shadow","9.425,42 Lei",9425.42 Lei,4.76(33),https://www.emag.ro/telefon-mobil-samsung-galaxy-z-fold7-12gb-ram-512gb-5g-blue-shadow-sm-f966bdbceue/pd/D15WT93BM/,https://s13emagst.akamaized.net/products/99055/99054941/images/res_729ea6e7cdb976522ac00d7a3766f37d.jpg?width=720&height=720&hash=1DDCCC9A751B519F3AE04226C7ED24F0,"8 inch
6.5 inch","FHD+
QXGA+
120Hz
2600nits","2520 x 1080
2184 x 1968",Dynamic AMOLED,4400 mAh,Nu,,12 GB,512 GB,
"Telefon mobil HONOR 400 Pro, Dual SIM, 12GB RAM, 512GB ROM, Midnight Black","2.676,51 Lei",2676.51 Lei,4.55(29),https://www.emag.ro/telefon-mobil-honor-400-pro-dual-sim-12gb-ram-512gb-rom-midnight-black-5109buss/pd/DPT4CN3BM/,https://s13emagst.akamaized.net/products/94814/94813450/images/res_74e7ddcaed041959ada23585ba9fba23.jpg?width=720&height=720&hash=3238545320F43667D42B5F486F9BF04B,6.7 inch,,1244 x 2700,AMOLED,5300 mAh,Nu,Li-Ion,12 GB,512 GB,
"Telefon mobil Apple iPhone 14, 256GB, 5G, Yellow","3.644,80 Lei",3644.80 Lei,4.78(570),https://www.emag.ro/telefon-mobil-apple-iphone-14-256gb-5g-yellow-mr3y3rx-a/pd/D3YTV6MBM/,https://s13emagst.akamaized.net/products/54108/54107250/images/res_af48fcbe74f3c7f51c5685066a84f0ff.jpg?width=720&height=720&hash=44A09A6D36542A6918AF797DCB71ABCA,6.1 inch,"True tone
Haptic touch
2,000,000:1 contrast ratio
800 nits (typ), 1200 nits (peak)
HDR display
Wide color (P3)",1170 x 2532,OLED,,Nu,Li-Ion,6 GB,256 GB,
